Region,Date,New Cases,Estimated Effective R,95% CI Low,95% CI High
Los Angeles,1/4/21,8884,1.004429946,0.983588885,1.025271007
Los Angeles,1/5/21,13113,0.993434534,0.976374353,1.010494715
Los Angeles,1/6/21,11554,0.980838271,0.962779077,0.998897466
Los Angeles,1/7/21,19239,0.966622165,0.952728915,0.980515416
Los Angeles,1/8/21,18038,0.950934914,0.936703473,0.965166355
Los Angeles,1/9/21,16767,0.934019626,0.919390479,0.948648773
Los Angeles,1/10/21,14006,0.916137808,0.900285478,0.931990138
Los Angeles,1/11/21,12523,0.897550085,0.880956276,0.914143894
Los Angeles,1/12/21,11630,0.878546574,0.861510689,0.89558246
Los Angeles,1/13/21,14178,0.859491947,0.844230808,0.874753086
Los Angeles,1/14/21,16802,0.840830117,0.8269642,0.854696034
Los Angeles,1/15/21,14633,0.823026235,0.808326257,0.837726212
Los Angeles,1/16/21,13996,0.806469782,0.791590902,0.821348663
Los Angeles,1/17/21,10741,0.791386583,0.774561704,0.808211462
Los Angeles,1/18/21,9529,0.777805308,0.760096323,0.795514294
Los Angeles,1/19/21,7685,0.765587165,0.746023089,0.785151242
Los Angeles,1/20/21,6218,0.754503077,0.732911152,0.776095003
Los Angeles,1/21/21,7929,0.744320898,0.725329386,0.76331241
Los Angeles,1/22/21,8790,0.734866798,0.716944192,0.752789403
Los Angeles,1/23/21,10095,0.726036009,0.709412602,0.742659416
Los Angeles,1/24/21,8224,0.717763321,0.699450878,0.736075764
Los Angeles,1/25/21,6285,0.709986968,0.689152947,0.730820989
Los Angeles,1/26/21,5648,0.702638438,0.680774782,0.724502094
Los Angeles,1/27/21,6668,0.695662648,0.675640546,0.715684749
Los Angeles,1/28/21,6229,0.689041037,0.668424022,0.709658051
Los Angeles,1/29/21,6480,0.682795103,0.662672936,0.702917269
Los Angeles,1/30/21,6700,0.676965312,0.657260699,0.696669924
Los Angeles,1/31/21,5803,0.671583777,0.650494999,0.692672554
Los Angeles,2/1/21,4003,0.666661013,0.641362598,0.691959427
Los Angeles,2/2/21,3685,0.662198164,0.635918772,0.688477557
Los Angeles,2/3/21,4923,0.658218568,0.635550353,0.680886783
Los Angeles,2/4/21,4863,0.65478569,0.632037211,0.677534168
Los Angeles,2/5/21,4436,0.651992174,0.628224386,0.675759961
Los Angeles,2/6/21,4661,0.649929175,0.626778376,0.673079975
Los Angeles,2/7/21,3034,0.648660684,0.619993595,0.677327772
Los Angeles,2/8/21,2614,0.648224275,0.617349526,0.679099023
Los Angeles,2/9/21,3175,0.648653336,0.620628696,0.676677976
Los Angeles,2/10/21,3081,0.649998333,0.621519054,0.678477613
Los Angeles,2/11/21,3314,0.65231954,0.624809763,0.679829317
Los Angeles,2/12/21,3159,0.65565199,0.627402486,0.683901493
Los Angeles,2/13/21,3000,0.659958094,0.630873443,0.689042744
Los Angeles,2/14/21,1780,0.665103022,0.627195982,0.703010063
Los Angeles,2/15/21,1830,0.670873283,0.633324045,0.70842252
Los Angeles,2/16/21,1196,0.677031943,0.630369377,0.723694509
Los Angeles,2/17/21,2121,0.683384264,0.648178223,0.718590305
Los Angeles,2/18/21,2676,0.689807411,0.658315136,0.721299686
Los Angeles,2/19/21,2443,0.696228355,0.663113076,0.729343634
Los Angeles,2/20/21,2293,0.702570955,0.668231626,0.736910284
Los Angeles,2/21/21,1427,0.708716182,0.66499306,0.752439305
Los Angeles,2/22/21,934,0.714506677,0.66023676,0.768776595
Los Angeles,2/23/21,1975,0.719781829,0.682319651,0.757244007
Los Angeles,2/24/21,2105,0.724403234,0.6879956,0.760810868
Los Angeles,2/25/21,2027,0.72823155,0.691027152,0.765435949
Los Angeles,2/26/21,1758,0.731076419,0.691042955,0.771109883
Los Angeles,2/27/21,1662,0.732667083,0.69144202,0.773892146
Los Angeles,2/28/21,1038,0.732678835,0.680503807,0.784853864
Los Angeles,3/1/21,972,0.730828491,0.676968084,0.784688897
Los Angeles,3/2/21,1347,0.726993573,0.681350221,0.772636926
Los Angeles,3/3/21,1674,0.721304733,0.680511213,0.762098254
Los Angeles,3/4/21,2185,0.71415613,0.678616913,0.749695346
Los Angeles,3/5/21,2027,0.706128795,0.669426292,0.742831298
Los Angeles,3/6/21,1749,0.69787041,0.658575618,0.737165201
Los Angeles,3/7/21,1286,0.68999144,0.644405937,0.735576943
Los Angeles,3/8/21,866,0.683023331,0.627727651,0.738319012
Los Angeles,3/9/21,1259,0.67741584,0.631719661,0.723112018
Los Angeles,3/10/21,1437,0.6735541,0.630877758,0.716230443
Los Angeles,3/11/21,1311,0.671738851,0.627088107,0.716389595
Los Angeles,3/12/21,6,0.672153861,0.010635659,1.333672062
Los Angeles,3/13/21,1608,0.674848724,0.634370646,0.715326802
Los Angeles,3/14/21,634,0.679746864,0.614982525,0.744511204
Los Angeles,3/15/21,399,0.686672606,0.604522765,0.768822446
Los Angeles,3/16/21,242,0.695393528,0.589097931,0.801689124
Los Angeles,3/17/21,828,0.705677567,0.647701776,0.763653358
Los Angeles,3/18/21,853,0.717316385,0.659625971,0.775006799
Los Angeles,3/19/21,692,0.730102465,0.665352025,0.794852905
Los Angeles,3/20/21,497,0.743778125,0.666480689,0.821075561
Los Angeles,3/21/21,394,0.758022993,0.670143101,0.845902884
Los Angeles,3/22/21,505,0.772490948,0.693886923,0.851094972
Los Angeles,3/23/21,446,0.7868741,0.702151773,0.871596426
Los Angeles,3/24/21,610,0.800956584,0.727562742,0.874350427
Los Angeles,3/25/21,518,0.814623726,0.73391043,0.895337022
Los Angeles,3/26/21,782,0.827830014,0.761235695,0.894424333
Los Angeles,3/27/21,673,0.840534484,0.767723698,0.91334527
Los Angeles,3/28/21,520,0.852639815,0.768570008,0.936709622
Los Angeles,3/29/21,358,0.863990319,0.761076733,0.966903906
Los Angeles,3/30/21,375,0.874421809,0.772203288,0.97664033
Los Angeles,3/31/21,605,0.883841966,0.801949033,0.965734899
Los Angeles,4/1/21,683,0.892267762,0.813719148,0.970816376
Los Angeles,4/2/21,606,0.899757864,0.81461635,0.984899377
Los Angeles,4/3/21,756,0.906322525,0.82832425,0.984320799
Los Angeles,4/4/21,509,0.911807634,0.814279899,1.009335368
Los Angeles,4/5/21,333,0.915859114,0.791782686,1.039935542
Los Angeles,4/6/21,331,0.918014572,0.789566634,1.04646251
Los Angeles,4/7/21,397,0.917843301,0.796386584,1.039300018
Los Angeles,4/8/21,618,0.915194351,0.814007764,1.016380939
Los Angeles,4/9/21,713,0.910310425,0.811944722,1.008676129
Los Angeles,4/10/21,753,0.903811648,0.803358172,1.004265124
Los Angeles,4/11/21,540,0.896542839,0.771332338,1.021753341
Los Angeles,4/12/21,395,0.889362456,0.733914879,1.044810032
Los Angeles,4/13/21,405,0.882976091,0.719081784,1.046870398
Los Angeles,4/14/21,370,NA,NA,NA
Orange,1/25/20,1,NA,NA,NA
Orange,1/26/20,0,NA,NA,NA
Orange,1/27/20,0,NA,NA,NA
Orange,1/28/20,0,NA,NA,NA
Orange,1/29/20,0,NA,NA,NA
Orange,1/30/20,0,NA,NA,NA
Orange,1/31/20,0,NA,NA,NA
Orange,2/1/20,0,NA,NA,NA
Orange,2/2/20,0,NA,NA,NA
Orange,2/3/20,0,NA,NA,NA
Orange,2/4/20,0,NA,NA,NA
Orange,2/5/20,0,NA,NA,NA
Orange,2/6/20,0,NA,NA,NA
Orange,2/7/20,0,NA,NA,NA
Orange,2/8/20,0,NA,NA,NA
Orange,2/9/20,0,NA,NA,NA
Orange,2/10/20,0,NA,NA,NA
Orange,2/11/20,0,NA,NA,NA
Orange,2/12/20,0,NA,NA,NA
Orange,2/13/20,0,NA,NA,NA
Orange,2/14/20,0,NA,NA,NA
Orange,2/15/20,0,NA,NA,NA
Orange,2/16/20,0,NA,NA,NA
Orange,2/17/20,0,NA,NA,NA
Orange,2/18/20,0,NA,NA,NA
Orange,2/19/20,0,NA,NA,NA
Orange,2/20/20,0,NA,NA,NA
Orange,2/21/20,0,NA,NA,NA
Orange,2/22/20,0,NA,NA,NA
Orange,2/23/20,0,NA,NA,NA
Orange,2/24/20,0,NA,NA,NA
Orange,2/25/20,0,NA,NA,NA
Orange,2/26/20,0,NA,NA,NA
Orange,2/27/20,0,NA,NA,NA
Orange,2/28/20,0,NA,NA,NA
Orange,2/29/20,0,NA,NA,NA
Orange,3/1/20,0,NA,NA,NA
Orange,3/2/20,0,NA,NA,NA
Orange,3/3/20,2,NA,NA,NA
Orange,3/4/20,0,NA,NA,NA
Orange,3/5/20,0,NA,NA,NA
Orange,3/6/20,0,NA,NA,NA
Orange,3/7/20,0,NA,NA,NA
Orange,3/8/20,0,NA,NA,NA
Orange,3/9/20,2,NA,NA,NA
Orange,3/10/20,0,NA,NA,NA
Orange,3/11/20,1,NA,NA,NA
Orange,3/12/20,0,NA,NA,NA
Orange,3/13/20,7,1.052226788,0.290539324,1.813914251
Orange,3/14/20,1,1.112038799,-0.958504053,3.182581651
Orange,3/15/20,3,1.16932776,-0.055964776,2.394620296
Orange,3/16/20,5,1.223276346,0.252854187,2.193698505
Orange,3/17/20,7,1.27306829,0.436608647,2.109527932
Orange,3/18/20,13,1.317889032,0.693512144,1.942265921
Orange,3/19/20,11,1.356900588,0.668267016,2.04553416
Orange,3/20/20,12,1.389238539,0.722192008,2.056285071
Orange,3/21/20,13,1.414083032,0.767558192,2.060607872
Orange,3/22/20,17,1.430808095,0.862141714,1.999474477
Orange,3/23/20,30,1.439147564,1.009844578,1.86845055
Orange,3/24/20,27,1.439311016,0.986773454,1.891848577
Orange,3/25/20,35,1.43196453,1.035518844,1.828410217
Orange,3/26/20,69,1.418150601,1.137164863,1.699136339
Orange,3/27/20,65,1.399094846,1.111544989,1.686644703
Orange,3/28/20,0,NA,NA,NA
Orange,3/29/20,110,1.350036385,1.132904008,1.567168762
Orange,3/30/20,33,1.322169438,0.929852438,1.714486437
Orange,3/31/20,38,1.293332801,0.931742575,1.654923027
Orange,4/1/20,104,1.264352295,1.048242872,1.480461718
Orange,4/2/20,50,1.235941167,0.927783322,1.544099012
Orange,4/3/20,55,1.208661823,0.918103478,1.499220167
Orange,4/4/20,75,1.18291261,0.936756325,1.429068895
Orange,4/5/20,48,1.158968224,0.854400888,1.46353556
Orange,4/6/20,48,1.137058896,0.835382035,1.438735756
Orange,4/7/20,49,1.11746176,0.821461361,1.41346216
Orange,4/8/20,85,1.100540397,0.877506897,1.323573896
Orange,4/9/20,63,1.086711082,0.829277387,1.344144777
Orange,4/10/20,59,1.076325248,0.811581468,1.341069028
Orange,4/11/20,83,1.069535302,0.847030558,1.292040046
Orange,4/12/20,56,1.066224465,0.795759293,1.336689637
Orange,4/13/20,6,1.066021163,0.239815119,1.892227207
Orange,4/14/20,16,1.068439956,0.561920543,1.574959369
Orange,4/15/20,77,1.073055612,0.84166453,1.304446694
Orange,4/16/20,49,1.079606269,0.788658452,1.370554085
Orange,4/17/20,76,1.087956014,0.853436785,1.322475242
Orange,4/18/20,55,1.097947553,0.821006301,1.374888804
Orange,4/19/20,80,1.109262973,0.878456165,1.34006978
Orange,4/20/20,40,1.121346825,0.793165233,1.449528417
Orange,4/21/20,15,1.133430222,0.594634831,1.672225613
Orange,4/22/20,62,1.144662422,0.878336738,1.410988105
Orange,4/23/20,74,1.154273744,0.909476156,1.399071333
Orange,4/24/20,18,1.161692701,0.663753019,1.659632383
Orange,4/25/20,124,1.16659951,0.976484442,1.356714578
Orange,4/26/20,105,1.168920978,0.962114633,1.375727324
Orange,4/27/20,52,1.168782262,0.874928814,1.46263571
Orange,4/28/20,72,1.166483057,0.917001435,1.41596468
Orange,4/29/20,126,1.162483655,0.974216835,1.350750476
Orange,4/30/20,97,1.157371589,0.943271816,1.371471361
Orange,5/1/20,170,1.151757954,0.990425498,1.31309041
Orange,5/2/20,69,1.146128885,0.893514788,1.398742982
Orange,5/3/20,114,1.140751994,0.944683279,1.336820709
Orange,5/4/20,85,1.135671048,0.909111893,1.362230203
Orange,5/5/20,72,1.130786372,0.88515232,1.376420424
Orange,5/6/20,110,1.125956661,0.927653861,1.324259462
Orange,5/7/20,115,1.121075742,0.927552642,1.314598842
Orange,5/8/20,127,1.116094804,0.932350909,1.2998387
Orange,5/9/20,112,1.111003862,0.915788913,1.306218811
Orange,5/10/20,111,1.105816171,0.910182134,1.301450208
Orange,5/11/20,121,1.100578795,0.913647279,1.287510311
Orange,5/12/20,72,1.095405153,0.853644283,1.337166024
Orange,5/13/20,144,1.090490975,0.919924042,1.261057909
Orange,5/14/20,182,1.086084343,0.934672027,1.237496659
Orange,5/15/20,138,1.082389845,0.908802778,1.255976911
Orange,5/16/20,118,1.0794581,0.891990264,1.266925936
Orange,5/17/20,115,1.077147474,0.887453591,1.266841357
Orange,5/18/20,70,1.075173799,0.832258534,1.318089065
Orange,5/19/20,92,1.073227791,0.86152994,1.284925643
Orange,5/20/20,188,1.071089261,0.92314493,1.219033591
Orange,5/21/20,120,1.068672963,0.883705102,1.253640825
Orange,5/22/20,109,1.06600801,0.872173297,1.259842723
Orange,5/23/20,182,1.063184404,0.913377014,1.212991793
Orange,5/24/20,179,1.060283787,0.909432436,1.211135137
Orange,5/25/20,133,1.057324198,0.882563834,1.232084562
Orange,5/26/20,132,1.054239484,0.87907446,1.229404509
Orange,5/27/20,50,1.05091992,0.766758811,1.33508103
Orange,5/28/20,198,1.047299685,0.904749462,1.189849909
Orange,5/29/20,196,1.043411427,0.900401885,1.186420969
Orange,5/30/20,131,1.039373431,0.864784898,1.213961965
Orange,5/31/20,178,1.035342024,0.885856949,1.1848271
Orange,6/1/20,178,1.031482584,0.882276241,1.180688926
Orange,6/2/20,108,1.027986038,0.836759329,1.219212747
Orange,6/3/20,150,1.025111313,0.863076911,1.187145715
Orange,6/4/20,149,1.023225913,0.860798063,1.185653762
Orange,6/5/20,253,1.022794997,0.898170809,1.147419185
Orange,6/6/20,199,1.024305308,0.883682169,1.164928447
Orange,6/7/20,185,1.028156508,0.88203555,1.174277466
Orange,6/8/20,67,1.034592413,0.791026798,1.278158028
Orange,6/9/20,143,1.043700638,0.876249351,1.211151926
Orange,6/10/20,205,1.055447536,0.914807309,1.196087764
Orange,6/11/20,231,1.06968634,0.936306596,1.203066084
Orange,6/12/20,82,1.086128112,0.860548104,1.31170812
Orange,6/13/20,136,1.104342121,0.927718553,1.28096569
Orange,6/14/20,141,1.123808963,0.948823395,1.298794531
Orange,6/15/20,178,1.14400402,0.9868706,1.30113744
Orange,6/16/20,240,1.164463929,1.027936016,1.300991842
Orange,6/17/20,198,1.184816103,1.0331962,1.336436005
Orange,6/18/20,95,1.204796223,0.984068122,1.425524325
Orange,6/19/20,305,1.224252562,1.100073743,1.34843138
Orange,6/20/20,391,1.243113631,1.132596841,1.35363042
Orange,6/21/20,434,1.26129071,1.155627637,1.366953783
Orange,6/22/20,173,1.278572614,1.110072799,1.447072429
Orange,6/23/20,142,1.294580578,1.107435056,1.4817261
Orange,6/24/20,334,1.308814177,1.186119948,1.431508405
Orange,6/25/20,733,1.320690762,1.237494026,1.403887497
Orange,6/26/20,417,1.329505991,1.218834897,1.440177085
Orange,6/27/20,438,1.334385504,1.226202224,1.442568784
Orange,6/28/20,292,1.334352097,1.201856964,1.466847231
Orange,6/29/20,262,1.328581887,1.189009536,1.468154237
Orange,6/30/20,630,1.316728642,1.227123354,1.40633393
Orange,7/1/20,570,1.299171266,1.205598046,1.392744486
Orange,7/2/20,1249,1.277018221,1.214346267,1.339690174
Orange,7/3/20,1394,1.251850758,1.193115223,1.310586293
Orange,7/4/20,1763,1.225292568,1.173621207,1.27696393
Orange,7/5/20,428,1.198607704,1.094885218,1.30233019
Orange,7/6/20,183,1.172523038,1.015634395,1.329411681
Orange,7/7/20,737,1.147336314,1.070002742,1.224669886
Orange,7/8/20,1574,1.123136506,1.070780026,1.175492985
Orange,7/9/20,347,1.099938394,0.989587448,1.210289341
Orange,7/10/20,872,1.077722499,1.008817306,1.146627691
Orange,7/11/20,732,1.056450706,0.981990214,1.130911198
Orange,7/12/20,738,1.036111847,0.962671948,1.109551747
Orange,7/13/20,969,1.016744271,0.953254901,1.080233641
Orange,7/14/20,721,0.998414218,0.925477723,1.071350712
Orange,7/15/20,911,0.981160939,0.91683766,1.045484217
Orange,7/16/20,873,0.964944175,0.89978114,1.03010721
Orange,7/17/20,621,0.949621601,0.872976052,1.02626715
Orange,7/18/20,486,0.934993824,0.849024436,1.020963211
Orange,7/19/20,592,0.920911128,0.843606446,0.998215809
Orange,7/20/20,383,0.907402575,0.812000322,1.002804828
Orange,7/21/20,990,0.894753717,0.835829691,0.953677743
Orange,7/22/20,767,0.883479918,0.816958863,0.950000974
Orange,7/23/20,905,0.874190932,0.813274074,0.93510779
Orange,7/24/20,710,0.867405484,0.798897587,0.935913381
Orange,7/25/20,595,0.863400543,0.788737373,0.938063714
Orange,7/26/20,420,0.862147344,0.773344917,0.950949771
Orange,7/27/20,273,0.863364906,0.753141313,0.973588498
Orange,7/28/20,187,0.866648403,0.733216613,1.000080192
Orange,7/29/20,439,0.871624215,0.784288682,0.958959749
Orange,7/30/20,506,0.878046761,0.796399412,0.959694109
Orange,7/31/20,418,0.885790804,0.795563944,0.976017663
Orange,8/1/20,637,0.894752034,0.821293909,0.968210159
Orange,8/2/20,558,0.904691687,0.825770947,0.983612428
Orange,8/3/20,422,0.915111545,0.823839359,1.006383731
Orange,8/4/20,253,0.925202105,0.806675611,1.043728599
Orange,8/5/20,65,0.933933039,0.698992262,1.168873817
Orange,8/6/20,580,0.940256178,0.86133996,1.019172397
Orange,8/7/20,43,0.943353455,0.653044608,1.233662302
Orange,8/8/20,322,0.942862413,0.836801892,1.048922935
Orange,8/9/20,565,0.938991156,0.859087913,1.0188944
Orange,8/10/20,886,0.932487622,0.868901412,0.996073832
Orange,8/11/20,1051,0.924428955,0.866299798,0.982558112
Orange,8/12/20,245,0.915932003,0.796090442,1.035773564
Orange,8/13/20,348,0.9079251,0.807811185,1.008039014
Orange,8/14/20,683,0.901057363,0.829866379,0.972248346
Orange,8/15/20,513,0.895690245,0.813791103,0.977589386
Orange,8/16/20,342,0.891895914,0.79180306,0.991988767
Orange,8/17/20,216,0.889493598,0.763715949,1.015271248
Orange,8/18/20,287,0.888135163,0.779102297,0.99716803
Orange,8/19/20,295,0.887433715,0.779931916,0.994935514
Orange,8/20/20,429,0.887053367,0.797927253,0.97617948
Orange,8/21/20,372,0.886735611,0.791041693,0.982429529
Orange,8/22/20,493,0.886279402,0.803175653,0.969383151
Orange,8/23/20,153,0.885511953,0.736400745,1.03462316
Orange,8/24/20,353,0.884292299,0.786192207,0.98239239
Orange,8/25/20,335,0.882530199,0.781929432,0.983130966
Orange,8/26/20,448,0.880190851,0.793313136,0.967068565
Orange,8/27/20,369,0.877249588,0.781682701,0.972816475
Orange,8/28/20,323,0.873628934,0.771694393,0.975563475
Orange,8/29/20,408,0.869170048,0.77870484,0.959635255
Orange,8/30/20,254,0.863664545,0.7493727,0.977956391
Orange,8/31/20,94,0.856967283,0.669822311,1.044112254
Orange,9/1/20,287,0.849139717,0.742526971,0.955752464
Orange,9/2/20,317,0.840560991,0.739631962,0.94149002
Orange,9/3/20,625,0.831913106,0.760404108,0.903422104
Orange,9/4/20,368,0.824023076,0.731274334,0.916771817
Orange,9/5/20,364,0.817651677,0.724755865,0.910547488
Orange,9/6/20,250,0.813338352,0.701541762,0.925134942
Orange,9/7/20,115,0.81137554,0.646739423,0.976011657
Orange,9/8/20,152,0.811870786,0.668624043,0.95511753
Orange,9/9/20,276,0.814830265,0.708332126,0.921328404
Orange,9/10/20,307,0.820185995,0.718876596,0.921495393
Orange,9/11/20,159,0.827748013,0.68632733,0.969168695
Orange,9/12/20,178,0.837150845,0.702733937,0.971567753
Orange,9/13/20,185,0.84784857,0.715159553,0.980537587
Orange,9/14/20,45,0.859183678,0.588352793,1.130014563
Orange,9/15/20,150,0.870507496,0.721193012,1.01982198
Orange,9/16/20,170,0.881303007,0.740179462,1.022426552
Orange,9/17/20,159,0.891265681,0.744519626,1.038011737
Orange,9/18/20,255,0.900302518,0.783840132,1.016764904
Orange,9/19/20,263,0.908468097,0.793271769,1.023664425
Orange,9/20/20,218,0.915862709,0.788820304,1.042905114
Orange,9/21/20,143,0.922549434,0.765119022,1.079979847
Orange,9/22/20,209,0.928540012,0.79789614,1.059183883
Orange,9/23/20,168,0.933820448,0.787690591,1.079950306
Orange,9/24/20,122,0.938401791,0.766501569,1.110302012
Orange,9/25/20,305,0.942335307,0.833388435,1.051282178
Orange,9/26/20,199,0.945684745,0.810568176,1.080801314
Orange,9/27/20,251,0.948474559,0.827988179,1.06896094
Orange,9/28/20,134,0.950656853,0.785566558,1.115747148
Orange,9/29/20,110,0.95215387,0.769798131,1.13450961
Orange,9/30/20,217,0.952948605,0.823061114,1.082836096
Orange,10/1/20,198,0.953175553,0.817182538,1.089168568
Orange,10/2/20,211,0.953128712,0.8213948,1.084862623
Orange,10/3/20,255,0.953194834,0.833359739,1.07302993
Orange,10/4/20,323,0.953737125,0.847230527,1.060243723
Orange,10/5/20,120,0.954981593,0.780129679,1.129833508
Orange,10/6/20,147,0.956979139,0.798833896,1.115124382
Orange,10/7/20,159,0.959653578,0.807380792,1.111926365
Orange,10/8/20,148,0.962908419,0.804810809,1.121006029
Orange,10/9/20,201,0.966701821,0.830772873,1.102630768
Orange,10/10/20,224,0.971060466,0.842009029,1.100111902
Orange,10/11/20,254,0.976028574,0.854528078,1.097529071
Orange,10/12/20,116,0.981590421,0.801288792,1.16189205
Orange,10/13/20,178,0.987618861,0.84162051,1.133617212
Orange,10/14/20,248,0.993856589,0.869777377,1.117935801
Orange,10/15/20,162,0.999935793,0.845946219,1.153925368
Orange,10/16/20,171,1.005417386,0.855124734,1.155710039
Orange,10/17/20,93,1.009880195,0.805633037,1.214127352
Orange,10/18/20,201,1.013039898,0.8738916,1.152188196
Orange,10/19/20,203,1.014848384,0.876263647,1.153433122
Orange,10/20/20,317,1.015511451,0.904574593,1.126448309
Orange,10/21/20,280,1.015415888,0.897382116,1.133449661
Orange,10/22/20,249,1.015016621,0.889875381,1.14015786
Orange,10/23/20,171,1.014735308,0.863747437,1.165723179
Orange,10/24/20,316,1.014922603,0.903842368,1.126002837
Orange,10/25/20,247,1.015851414,0.890152774,1.141550055
Orange,10/26/20,152,1.017725484,0.857342774,1.178108194
Orange,10/27/20,253,1.020699702,0.89620446,1.145194944
Orange,10/28/20,261,1.024890569,0.902066788,1.147714349
Orange,10/29/20,261,1.030371424,0.9072197,1.153523147
Orange,10/30/20,313,1.03713214,0.92430631,1.14995797
Orange,10/31/20,165,1.045050938,0.889063297,1.201038579
